hole_id;samp_id;depth_from;depth_to;;gravel;z_1000;z_125;z_180;z_250;z_355;z_500;z_0;z_63;z_710;z_90;afa;ags;al_wa;ca_wa;fe_wa;k_wa;mg_wa;na_wa;si_wa;ti_wa;clay;samp_id_clay;spec_surf;FinMod;code_geol
BRG_16_08;PR-016565-025;6;7;0;;0.7;37.2;55.3;4.1;0.3;0.1;0.2;0.2;0.1;1.9;68;201;;;;;;;;;0.24;PR-016565-007;123;1.04;iz
BRG_16_08;PR-016565-026;7;8;0;;0;39.1;56.5;3.1;0.1;0;0.1;0.1;0;1;69;192;;;;;;;;;0.23;PR-016565-008;123;1.02;iz
BRG_16_08;PR-016565-027;8;9;0;;0.3;37.9;56.3;3.6;0.1;0;0.1;0.1;0;1.7;69;196;;;;;;;;;0.16;PR-016565-009;123;1.03;iz
BRG_16_08;PR-016565-028;9;10;0;;1.6;33.4;48.4;11.6;0.5;0.1;0.1;0.3;0.1;3.9;67;217;;;;;;;;;0.1;PR-016565-010;120;1.13;iz
BRG_16_08;PR-016565-029;10;11;0;;0;39.7;57.5;2.2;0.1;0;0;0;0;0.3;68;192;;;;;;;;;0.23;PR-016565-011;122;1.02;iz
BRG_16_08;PR-016565-030;11;12;0;;0;28.8;65.5;5.1;0.3;0;0;0;0;0.2;65;202;;;;;;;;;0.33;PR-016565-012;116;1.05;iz
BRG_16_08;PR-016565-031;12;13;0;;0;26.5;66.5;6.5;0.2;0;0;0;0;0.2;65;204;;;;;;;;;0.39;PR-016565-013;115;1.06;iz
BRG_16_08;PR-016565-032;13;14;0;;0;25.1;60.4;13.4;0.5;0;0;0;0;0.4;63;211;;;;;;;;;0.59;PR-016565-014;112;1.13;iz
BRG_16_08;PR-016565-033;14;15;0;;0;25.7;60.9;12.3;0.4;0;0;0;0;0.5;64;210;;;;;;;;;0.4;PR-016565-015;113;1.12;iz
BRG_16_08;PR-016565-034;15;15.01;0;;0;24.1;60.8;14.1;0.5;0;0;0;0;0.5;63;213;;;;;;;;;0.54;PR-016565-016;112;1.14;iz
BRG_16_08;PR-016565-034;15.01;16;0;;0;24.1;60.8;14.1;0.5;0;0;0;0;0.5;63;213;;;;;;;;;0.54;PR-016565-016;112;1.14;gz
BRG_16_08;PR-016565-035;16;17;0;;0;21.8;61;15.8;0.9;0.1;0;0;0;0.3;62;217;;;;;;;;;0.76;PR-016565-017;110;1.16;gz
BRG_16_08;PR-016565-036;17;18;0;;0;21.5;61.1;15.8;1;0;0;0;0;0.4;62;217;;;;;;;;;0.57;PR-016565-018;109;1.17;gz
BRG_16_09;PR-016566-019;0;1;;;0.2;27.4;47.7;18.2;1.6;0.2;0.3;0.6;0;3.7;66;214;;;;;;;;;3.58;PR-016566-001;117;1.16;tz
BRG_16_09;PR-016566-020;1;2;0;;0.1;31.3;52.1;10.3;0.2;0;0.3;0.6;0;5.2;69;199;;;;;;;;;1.76;PR-016566-002;124;1.05;tz
BRG_16_09;PR-016566-021;2;3;0;;0;36.3;50.8;9.2;0.5;0.1;0.3;0.3;0.1;2.3;68;199;;;;;;;;;2.29;PR-016566-003;122;1.07;tz
BRG_16_09;PR-016566-022;3;4;0;;0;27.1;48.5;18.9;2.4;0.1;0.3;0.3;0;2.2;64;216;;;;;;;;;5.46;PR-016566-004;114;1.19;tz
BRG_16_09;PR-016566-023;4;5;0;;0;26.3;51.4;17.6;2.8;0.1;0.3;0.2;0;1.3;64;218;;;;;;;;;1.55;PR-016566-005;113;1.19;tz
BRG_16_09;PR-016566-024;5;6;0;;0.1;24.1;51.9;19.6;2.6;0.1;0.3;0.2;0;1;63;222;;;;;;;;;2.2;PR-016566-006;111;1.21;tz
BRG_16_09;PR-016566-025;6;7;0;;2.7;21.6;39.5;24.2;5.4;1.1;0.4;0.8;0.7;3.6;61;264;;;;;;;;;4.17;PR-016566-007;109;1.37;tz
BRG_16_09;PR-016566-026;7;7.9;0;;2.2;21.9;40.3;25.4;4.2;0.8;0.4;0.6;0.3;3.9;62;253;;;;;;;;;3.07;PR-016566-008;110;1.34;tz
BRG_16_09;PR-016566-026;7.9;8;0;;2.2;21.9;40.3;25.4;4.2;0.8;0.4;0.6;0.3;3.9;62;253;;;;;;;;;3.07;PR-016566-008;110;1.34;bc
BRG_16_09;PR-016566-027;8;9;0;;;;;;;;;;;;;;;;;;;;;;;PR-016566-009;;;bc
BRG_16_09;PR-016566-028;9;10;0;;;;;;;;;;;;;;;;;;;;;;;PR-016566-010;;;bc
BRG_16_09;PR-016566-029;10;10.9;0;;;;;;;;;;;;;;;;;;;;;;;PR-016566-011;;;bc
BRG_16_09;PR-016566-029;10.9;11;0;;;;;;;;;;;;;;;;;;;;;;;PR-016566-011;;;iz
BRG_16_09;PR-016566-030;11;12;0;;1.4;21.4;44.4;21.3;6.5;1.1;0.7;0.6;0.3;2.2;62;249;;;;;;;;;2.4;PR-016566-012;110;1.31;iz
BRG_16_09;PR-016566-031;12;13;0;;8.6;20;35.2;19.2;7.8;2.7;1;0.8;1.7;2.9;58;336;;;;;;;;;3.37;PR-016566-013;104;1.57;iz
BRG_16_09;PR-016566-032;13;14;0;;0.8;24.4;48.9;18.8;3.2;1;0.4;0.4;0.4;1.7;63;234;;;;;;;;;1.94;PR-016566-014;112;1.25;iz
BRG_16_09;PR-016566-033;14;15;0;;0.9;25.2;48.7;18.8;2.6;0.7;0.4;0.4;0.2;2;63;230;;;;;;;;;1.6;PR-016566-015;113;1.23;iz
BRG_16_09;PR-016566-034;15;16;0;;1.1;26;47.9;18.1;2.8;0.9;0.4;0.4;0.4;2;63;234;;;;;;;;;1.63;PR-016566-016;113;1.24;iz
BRG_16_09;PR-016566-035;16;17;0;;1.7;23.7;52.1;16.6;2.8;0.7;0.3;0.2;0.7;1.2;62;242;;;;;;;;;1.65;PR-016566-017;110;1.25;iz
BRG_16_09;PR-016566-036;17;17.9;0;;0.7;25.3;49.1;19.4;2.6;0.5;0.2;0.2;0.2;1.7;63;229;;;;;;;;;1.15;PR-016566-018;111;1.23;iz
BRG_16_09;PR-016566-036;17.9;18;0;;0.7;25.3;49.1;19.4;2.6;0.5;0.2;0.2;0.2;1.7;63;229;;;;;;;;;1.15;PR-016566-018;111;1.23;gz
BRG_93_1;;0;16.12;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_1;;16.12;28.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_1;;28.3;29.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_1;;29.12;41.12;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_1;;41.12;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_2;;0;22.12;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_2;;22.12;27.87;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_2;;27.87;29.74;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_2;;29.74;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_3;;0;13.39;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_3;;13.39;24.18;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_3;;24.18;24.39;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_3;;24.39;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_4;;0;18.79;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_4;;18.79;27.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_4;;27.79;28.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_4;;28.79;45.87;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_4;;45.87;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_4A;;0;17.55;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_4A;;17.55;27.55;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_4A;;27.55;28.01;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_4A;;28.01;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_6;;0;18.02;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_6;;18.02;30.97;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_6;;30.97;34.97;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_6;;34.97;44.97;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_6;;44.97;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_93_7;;0;17.24;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_7;;17.24;26.32;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_7;;26.32;26.51;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_7;;26.51;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_93_8;;0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_93_8;;19;28.99;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_93_8;;28.99;30.15;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_93_8;;30.15;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_02;;0;1;;50;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;1;2;0;17;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;2;3;0;51;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;3;4;0;40;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;4;5;0;53;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;5;6;0;74;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;6;7;0;73;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;7;8;0;55;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;8;9;0;45;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;9;10;0;45;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;10;11;0;39;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;11;12;0;42;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_02;;12;13.22;0;;;;;28.8;3.2;0.1;;;;;59;237;;;;;;;;;;;;;ovb
BRG_96_02;;13.22;13.6;0;;;;;28.8;3.2;0.1;;;;;59;237;;;;;;;;;;;;;tz
BRG_96_02;;13.6;15;0;;;;;18.6;1;0;;;;;62;223;;;;;;;;;;;;;tz
BRG_96_02;;15;16;0;;;;;44.2;7.8;0.1;;;;;53;268;;;;;;;;;;;;;tz
BRG_96_02;;16;18;0;;;;;44.2;4.9;0.1;;;;;54;262;;;;;;;;;;;;;tz
BRG_96_02;;18;19.22;0;;;;;54.1;13;0.1;;;;;49;288;;;;;;;;;;;;;tz
BRG_96_02;;19.22;20;0;;;;;54.1;13;0.1;;;;;49;288;;;;;;;;;;;;;bc
BRG_96_02;;20;20.22;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_02;;20.22;21;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_02;;21;24;0;;;;;6.5;0.3;0;;;;;66;205;;;;;;;;;;;;;iz
BRG_96_02;;24;26;0;;;;;12.7;0.2;0;;;;;64;214;;;;;;;;;;;;;iz
BRG_96_02;;26;26.22;0;;;;;24.6;0.6;0;;;;;61;229;;;;;;;;;;;;;iz
BRG_96_02;;26.22;28;0;;;;;24.6;0.6;0;;;;;61;229;;;;;;;;;;;;;gz
BRG_96_02;;28;29;0;;;;;36.4;2.4;0;;;;;57;246;;;;;;;;;;;;;gz
BRG_96_02;;29;31;0;;;;;33.7;2.4;0;;;;;57;243;;;;;;;;;;;;;gz
BRG_96_02;;31;33;0;;;;;30.6;2.9;0;;;;;60;236;;;;;;;;;;;;;gz
BRG_96_02;;33;35;0;;;;;43.9;4.3;0;;;;;55;257;;;;;;;;;;;;;gz
BRG_96_02;;35;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;gz
BRG_96_03;;0;1;;95;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;1;2;0;15;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;2;3;0;11;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;3;4;0;5;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;4;5;0;4;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;5;6;0;4;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;6;7;0;5;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;7;8;0;3;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;8;9;0;8;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;9;10;0;85;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_03;;10;12.91;0;;;;;35.4;5.2;0.1;;;;;57;248;;;;;;;;;;;;;ovb
BRG_96_03;;12.91;13;0;;;;;35.4;5.2;0.1;;;;;57;248;;;;;;;;;;;;;tz
BRG_96_03;;13;14;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_03;;14;15;0;;;;;16.4;1.8;0;;;;;61;226;;;;;;;;;;;;;tz
BRG_96_03;;15;17;0;;;;;36.6;5;0.1;;;;;56;253;;;;;;;;;;;;;tz
BRG_96_03;;17;18.91;0;;;;;53.5;11.4;0.1;;;;;50;284;;;;;;;;;;;;;tz
BRG_96_03;;18.91;19;0;;;;;53.5;11.4;0.1;;;;;50;284;;;;;;;;;;;;;bc
BRG_96_03;;19;21;0;;;;;36.4;7.5;0;;;;;55;257;;;;;;;;;;;;;bc
BRG_96_03;;21;22.91;0;;;;;21.7;1.3;0;;;;;60;230;;;;;;;;;;;;;bc
BRG_96_03;;22.91;23;0;;;;;21.7;1.3;0;;;;;60;230;;;;;;;;;;;;;iz
BRG_96_03;;23;25;0;;;;;12.6;0.2;0;;;;;63;217;;;;;;;;;;;;;iz
BRG_96_03;;25;27;0;;;;;18.3;0.3;0;;;;;62;223;;;;;;;;;;;;;iz
BRG_96_03;;27;29;0;;;;;37.1;1.2;0;;;;;57;246;;;;;;;;;;;;;iz
BRG_96_03;;29;29.91;0;;;;;37.6;2.1;0;;;;;56;248;;;;;;;;;;;;;iz
BRG_96_03;;29.91;31;0;;;;;37.6;2.1;0;;;;;56;248;;;;;;;;;;;;;gz
BRG_96_03;;31;33;0;;;;;24.7;2.2;0;;;;;60;234;;;;;;;;;;;;;gz
BRG_96_03;;33;35;0;;;;;23.2;2.7;0;;;;;60;233;;;;;;;;;;;;;gz
BRG_96_04;;0;1;;24;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;1;2;0;31;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;2;3;0;49;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;3;4;0;94;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;4;5;0;80;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;5;6;0;34;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;6;7;0;4;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;7;8;0;4;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;8;9;0;81;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;9;10;0;76;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;10;11;0;70;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;11;12;0;61;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;12;13;0;71;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;13;14;0;32;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;14;17;0;;;;;39.2;12.3;0.3;;;;;57;263;;;;;;;;;;;;;ovb
BRG_96_04;;17;17.97;0;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_04;;17.97;18;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;18;20;0;;;;;14.2;2.8;0.1;;;;;89;178;;;;;;;;;;;;;tz
BRG_96_04;;20;22.8;0;;;;;29.8;6.1;0.1;;;;;60;242;;;;;;;;;;;;;tz
BRG_96_04;;22;24;0.8;;;;;18.3;2.7;0.1;;;;;62;224;;;;;;;;;;;;;tz
BRG_96_04;;22.8;22;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;24;25;-2;;;;;5;0.1;0;;;;;66;207;;;;;;;;;;;;;tz
BRG_96_04;;25;26;0;;;;;18.1;0.4;0;;;;;61;224;;;;;;;;;;;;;tz
BRG_96_04;;26;27;0;;;;;45.8;7.7;0.2;;;;;53;267;;;;;;;;;;;;;tz
BRG_96_04;;27;27.03;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_04;;27.03;31.03;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_04;;31.03;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;iz
BRG_96_04;;32;34;0;;;;;15.4;0.7;0;;;;;69;207;;;;;;;;;;;;;iz
BRG_96_04;;34;36;0;;;;;16.2;0.3;0;;;;;64;218;;;;;;;;;;;;;iz
BRG_96_04;;36;38;0;;;;;12.3;0.3;0;;;;;67;210;;;;;;;;;;;;;iz
BRG_96_04;;38;40;0;;;;;11.7;0.2;0;;;;;65;211;;;;;;;;;;;;;iz
BRG_96_04;;40;42;0;;;;;15.5;0.3;0;;;;;63;219;;;;;;;;;;;;;iz
BRG_96_04;;42;44.03;0;;;;;18.7;0.2;0;;;;;62;223;;;;;;;;;;;;;iz
BRG_96_04;;44.03;45;0;;;;;18.7;0.2;0;;;;;62;223;;;;;;;;;;;;;gz
BRG_96_05;;0;1;;24;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;1;2;0;41;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;2;3;0;26;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;3;4;0;55;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;4;5;0;63;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;5;6;0;68;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;6;7;0;52;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;7;8;0;70;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;8;9;0;76;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;9;10;0;47;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;10;11;0;47;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;11;12;0;60;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;12;13;0;66;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;13;14;0;67;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;14;15;0;75;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_05;;15;18;0;;;;;43.2;14.1;0.2;;;;;54;273;;;;;;;;;;;;;ovb
BRG_96_05;;18;20.46;0;;;;;42.3;13.7;0.3;;;;;55;271;;;;;;;;;;;;;ovb
BRG_96_05;;20.46;21;0;;;;;42.3;13.7;0.3;;;;;55;271;;;;;;;;;;;;;tz
BRG_96_05;;21;22;0;;;;;36.8;8;0;;;;;57;255;;;;;;;;;;;;;tz
BRG_96_05;;22;24;0;;;;;32.8;6;0.1;;;;;58;248;;;;;;;;;;;;;tz
BRG_96_05;;24;26;0;;;;;26.2;2.2;0;;;;;62;230;;;;;;;;;;;;;tz
BRG_96_05;;26;29;0;;;;;24.8;3.2;0;;;;;61;230;;;;;;;;;;;;;tz
BRG_96_05;;29;31;0;;;;;44.8;10.5;0.3;;;;;52;274;;;;;;;;;;;;;tz
BRG_96_05;;31;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_05;;32;33.46;0;;;;;14.8;1.4;0;;;;;71;203;;;;;;;;;;;;;tz
BRG_96_05;;33.46;34;0;;;;;14.8;1.4;0;;;;;71;203;;;;;;;;;;;;;iz
BRG_96_05;;34;36;0;;;;;13.6;0.3;0.1;;;;;65;214;;;;;;;;;;;;;iz
BRG_96_05;;36;39;0;;;;;17.9;0.3;0.1;;;;;62;223;;;;;;;;;;;;;iz
BRG_96_05;;39;42;0;;;;;18.7;0.2;0.1;;;;;62;224;;;;;;;;;;;;;iz
BRG_96_05;;42;42.46;0;;;;;18.7;0.2;0.1;;;;;61;224;;;;;;;;;;;;;iz
BRG_96_05;;42.46;43;0;;;;;18.7;0.2;0.1;;;;;61;224;;;;;;;;;;;;;gz
BRG_96_05;;43;45;0;;;;;14.7;0.2;0;;;;;63;218;;;;;;;;;;;;;gz
BRG_96_06;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_06;;3;3.26;0;;;;;39.8;6.7;0.2;;;;;56;258;;;;;;;;;;;;;ovb
BRG_96_06;;3.26;4;0;;;;;39.8;6.7;0.2;;;;;56;258;;;;;;;;;;;;;tz
BRG_96_06;;4;6;0;;;;;35.9;6.3;0.1;;;;;57;252;;;;;;;;;;;;;tz
BRG_96_06;;6;7;0;;;;;20.3;2.3;0;;;;;62;225;;;;;;;;;;;;;tz
BRG_96_06;;7;10;0;;;;;37.4;2.7;0;;;;;56;248;;;;;;;;;;;;;tz
BRG_96_06;;10;11;0;;;;;42.3;5;0;;;;;54;260;;;;;;;;;;;;;tz
BRG_96_06;;11;11.63;0;;;;;;;;;;;;;;;;;;;;;;;;;;tz
BRG_96_06;;11.63;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;bc
BRG_96_06;;13;13.63;0;;;;;25.2;13.5;0.1;;;;;61;245;;;;;;;;;;;;;bc
BRG_96_06;;13.63;15;0;;;;;25.2;13.5;0.1;;;;;61;245;;;;;;;;;;;;;iz
BRG_96_06;;15;18;0;;;;;15.4;0.3;0;;;;;64;215;;;;;;;;;;;;;iz
BRG_96_06;;18;21;0;;;;;17;0.3;0;;;;;62;222;;;;;;;;;;;;;iz
BRG_96_06;;21;21.63;0;;;;;29;1.3;0;;;;;58;237;;;;;;;;;;;;;iz
BRG_96_06;;21.63;23;0;;;;;29;1.3;0;;;;;58;237;;;;;;;;;;;;;gz
BRG_96_06;;23;25;0;;;;;21.2;0.4;0;;;;;60;228;;;;;;;;;;;;;gz
BRG_96_BE04;;0;1;;45;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;1;2;0;35;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;2;3;0;54;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;3;4;0;65;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;4;5;0;42;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;5;6;0;57;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;6;7;0;57;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;7;8;0;66;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;8;9;0;60;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;9;10;0;65;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;10;11;0;65;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;11;12;0;62;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;12;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE04;;16;16.06;0;;;;;34.6;3.9;0;;;;;59;245;;;;;;;;;;;;;ovb
BRG_96_BE04;;16.06;17;0;;;;;34.6;3.9;0;;;;;59;245;;;;;;;;;;;;;tz
BRG_96_BE04;;17;19;0;;;;;15.6;5;0.1;;;;;82;191;;;;;;;;;;;;;tz
BRG_96_BE04;;19;21;0;;;;;14.4;2.4;0;;;;;87;180;;;;;;;;;;;;;tz
BRG_96_BE04;;21;23;0;;;;;60.3;8.7;0.1;;;;;53;279;;;;;;;;;;;;;tz
BRG_96_BE04;;23;25;0;;;;;28.9;3.3;0.2;;;;;60;236;;;;;;;;;;;;;tz
BRG_96_BE04;;25;27;0;;;;;19.7;2.8;0;;;;;63;226;;;;;;;;;;;;;tz
BRG_96_BE04;;27;27.06;0;;;;;27.6;2.7;0.1;;;;;60;236;;;;;;;;;;;;;tz
BRG_96_BE04;;27.06;30;0;;;;;27.6;2.7;0.1;;;;;60;236;;;;;;;;;;;;;bc
BRG_96_BE04;;30;32;0;;;;;28.2;1.9;0;;;;;61;233;;;;;;;;;;;;;bc
BRG_96_BE04;;32;34.06;0;;;;;31.9;3;0;;;;;60;240;;;;;;;;;;;;;bc
BRG_96_BE04;;34.06;35;0;;;;;31.9;3;0;;;;;60;240;;;;;;;;;;;;;iz
BRG_96_BE04;;35;38;0;;;;;16.9;0.6;0;;;;;64;218;;;;;;;;;;;;;iz
BRG_96_BE04;;38;41;0;;;;;12;0.3;0;;;;;63;218;;;;;;;;;;;;;iz
BRG_96_BE04;;41;43;0;;;;;12.2;0;0;;;;;63;217;;;;;;;;;;;;;iz
BRG_96_BE04;;43;44.06;0;;;;;15.5;0.3;0;;;;;63;218;;;;;;;;;;;;;iz
BRG_96_BE04;;44.06;45;0;;;;;15.5;0.3;0;;;;;63;218;;;;;;;;;;;;;gz
BRG_96_BE05;;0;1;;30;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;1;2;0;18;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;2;3;0;37;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;3;4;0;46;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;4;5;0;69;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;5;6;0;80;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;6;7;0;72;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;7;8;0;61;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;8;9;0;74;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;9;10;0;51;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;10;11;0;69;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;11;12;0;75;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;12;13;0;80;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;13;14;0;74;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;14;15;0;71;;;;;;;;;;;;;;;;;;;;;;;;;ovb
BRG_96_BE05;;15;15.86;0;;;;;18.2;8.1;0.2;;;;;76;207;;;;;;;;;;;;;ovb
BRG_96_BE05;;15.86;17;0;;;;;18.2;8.1;0.2;;;;;76;207;;;;;;;;;;;;;tz
